Longitude,Latitude,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
-120.896348132,37.4491452264,175,124,43,5327,335,50,285,114,244,249,102,309,59,1,82,164,4,5,163
-120.737925079,37.445952976,178,125,42,5559,342,50,292,103,256,256,103,325,63,1,84,177,3,3,177
-120.481885449,37.4690758252,182,125,41,5885,352,51,300,104,266,266,104,394,73,1,83,212,3,3,212
-121.03382263,37.3450934444,171,123,44,5091,326,49,277,113,241,241,101,298,59,1,85,165,3,3,163
-120.849810556,37.3452739799,175,125,43,5349,336,49,286,114,249,249,102,299,58,1,84,163,3,3,161
-120.679232845,37.3628784355,179,126,42,5578,344,50,294,115,257,257,103,309,60,1,85,170,3,3,168
-121.029460079,37.2511886833,171,123,44,5051,325,48,276,113,236,240,100,291,58,1,86,163,3,3,161
-120.410591011,37.3633378499,183,126,41,5927,354,51,303,105,267,268,105,382,74,0,86,213,2,2,213
-120.802372246,37.247693156,176,126,43,5362,337,49,288,115,249,250,103,275,53,1,84,152,3,3,148
-120.629215754,37.275782384,180,127,42,5603,346,50,295,116,252,258,104,290,55,0,85,159,2,2,157
-120.258112827,37.3481035116,184,125,41,6065,358,51,306,106,272,272,105,411,76,1,84,222,3,3,222
-120.94792373,37.1680443777,173,125,44,5154,330,49,281,114,239,244,102,275,54,1,85,153,3,3,149
-121.568267464,37.0300851226,154,103,47,3799,274,54,219,100,203,205,100,392,84,1,91,237,3,3,237
-119.765261236,37.4034669752,150,123,39,6511,328,13,314,69,246,246,67,804,161,1,83,441,6,6,440
-120.720561782,37.1711562142,178,127,43,5467,341,49,292,116,248,254,103,266,51,0,84,147,1,2,143
-120.284600379,37.2400346764,185,126,41,6018,358,52,306,106,272,272,106,360,66,1,84,194,3,3,194
-120.54180142,37.1820461259,182,128,42,5730,350,51,299,117,257,263,105,286,53,0,84,155,1,2,153
-120.839387467,37.093053947,174,126,44,5258,334,48,286,114,242,247,102,257,50,1,84,143,3,3,138
-121.110535156,37.014631658,156,122,45,4778,305,36,268,100,216,221,89,295,58,1,86,165,3,3,161
-121.566119588,36.8950165127,152,102,47,3713,270,54,215,99,201,202,99,372,80,1,92,226,3,3,226
-120.652151393,37.0815542121,179,128,43,5543,345,49,295,116,251,257,104,248,47,0,84,136,1,2,133
-120.452404028,37.1006031751,183,128,42,5802,353,51,302,117,259,265,105,280,51,0,84,150,1,2,149
-120.767640179,37.01362282,176,127,43,5360,338,48,290,115,245,250,103,237,46,0,85,133,1,2,128
-120.252454639,37.0925038151,185,128,41,5978,358,51,306,111,263,271,106,311,56,0,84,166,2,2,166
-120.110698969,37.0896631213,187,127,41,6150,362,52,310,112,275,275,106,356,65,1,83,191,3,3,191
-120.565180662,36.9780830912,180,129,43,5628,348,49,299,117,253,259,104,241,45,0,84,130,1,2,129
-120.3551775,36.9950052855,184,129,42,5862,356,51,305,107,261,267,106,260,47,0,84,139,1,1,139
-120.707180832,36.9212858787,177,129,43,5456,342,48,294,115,248,253,103,228,44,0,84,125,1,2,123
-121.712602831,36.7041458327,152,87,47,3128,251,68,183,107,189,194,107,372,79,1,89,221,4,5,221
-119.98250737,37.0164466961,188,127,40,6253,364,52,313,115,279,279,107,353,66,1,83,190,3,3,190
-120.159291332,36.9704827277,187,128,41,6075,361,52,309,109,267,274,107,291,53,0,83,156,2,2,156
-120.460365625,36.8982329358,181,130,43,5707,351,49,302,105,256,262,105,234,44,0,83,127,1,2,127
-120.334365466,36.8943984274,184,130,42,5844,355,50,305,106,267,267,106,242,44,0,84,130,0,0,130
-121.528918145,36.6361924564,152,102,47,3711,270,53,216,106,196,201,99,409,85,1,89,235,4,5,234
-120.192853528,36.8540525092,186,130,42,6005,360,51,309,107,272,272,107,249,45,0,84,133,0,0,133
-119.972963662,36.895064831,188,129,41,6217,365,52,313,115,278,278,108,296,55,0,84,159,0,0,159
-120.333602448,36.7990656182,183,131,42,5826,355,49,306,106,266,266,106,226,42,0,85,123,0,0,123
-119.820954689,36.9023350764,190,128,40,6381,368,52,316,110,283,283,107,347,66,0,84,190,1,1,190
-121.442186033,36.5370200669,158,107,47,3900,282,55,227,105,207,210,103,394,82,1,89,226,3,4,226
-119.63666966,36.8713931362,191,127,39,6537,371,51,319,117,287,287,107,377,70,0,83,202,1,1,200
-120.18697057,36.7490149264,186,131,42,5978,360,50,310,107,271,271,107,222,41,0,83,119,0,0,119
-120.359383093,36.6971280911,183,132,43,5800,354,48,306,105,265,265,105,207,40,0,86,117,0,0,117
-119.894361681,36.7874254859,189,129,41,6265,367,52,315,118,280,280,108,269,50,0,84,146,0,0,144
-120.014058013,36.7570114176,188,130,41,6145,364,51,313,116,276,276,107,248,46,0,84,133,0,0,133
-120.54034862,36.645096076,176,131,43,5590,344,43,300,100,248,254,100,216,44,0,86,127,1,2,127
-121.379073813,36.4568635587,159,109,47,3977,285,54,231,103,213,213,103,380,80,1,89,224,3,3,224
-119.617877476,36.7781899873,192,128,39,6549,372,52,320,118,288,288,108,355,67,0,83,191,0,0,190
-120.171329334,36.6578786023,186,132,42,5960,359,49,310,107,271,271,107,209,40,0,84,114,0,0,114
-121.290788593,36.3793715272,161,115,46,4256,296,50,245,107,218,219,101,376,76,1,89,214,3,3,212
-119.839634167,36.677153551,190,130,41,6281,368,52,316,119,281,281,108,251,47,0,83,136,0,0,133
-120.025870499,36.5961255084,188,131,41,6111,364,50,313,119,276,276,108,212,40,0,84,115,0,0,113
-119.536241279,36.6796088549,193,128,39,6608,375,53,321,118,290,290,109,338,66,0,85,186,0,0,185
-121.181767576,36.3090972426,162,117,46,4390,300,48,252,103,218,222,100,368,76,1,89,211,3,3,210
-119.781714243,36.5932344368,191,130,41,6339,369,52,317,119,283,283,109,247,46,0,84,135,0,0,131
-119.638384331,36.5917328584,192,129,40,6455,372,53,319,119,286,286,109,279,52,0,84,152,0,0,148
-119.381667149,36.6231380499,195,127,39,6712,377,54,323,110,294,294,110,359,70,0,84,195,0,0,195
-120.015688104,36.478167015,187,132,42,6083,363,49,314,119,275,275,108,198,39,0,83,109,0,0,107
-119.881652579,36.4952818903,189,132,41,6198,366,50,316,119,279,279,108,209,40,0,83,115,0,0,110
-119.500475447,36.5610824702,194,128,40,6566,375,54,321,120,290,290,110,302,59,0,85,166,0,0,165
-121.081818105,36.2268266529,158,120,46,4572,301,40,260,105,216,220,94,404,82,1,90,234,3,3,229
-120.300106145,36.3633813289,175,133,43,5730,346,40,306,99,250,257,99,215,47,0,90,132,1,2,132
-119.708248407,36.4779024588,192,130,40,6385,371,53,319,120,285,285,110,237,45,0,84,131,0,0,126
-119.811577498,36.4047384236,190,132,41,6254,368,51,317,120,281,281,109,209,40,0,84,116,0,0,111
-121.057588204,36.1379748248,162,119,46,4509,303,46,257,99,218,224,99,357,76,1,91,214,3,3,214
-119.538079726,36.4483136991,194,129,40,6533,375,54,321,121,290,290,111,265,52,0,85,146,0,0,143
-119.246151368,36.4912591633,198,126,38,6860,381,55,325,112,299,299,110,387,76,1,84,209,3,3,209
-120.048493525,36.3273209395,184,133,42,5993,359,46,312,117,263,270,105,193,39,0,84,110,2,2,105
-120.222059997,36.254165718,179,134,43,5798,350,42,307,109,254,261,101,201,43,0,90,120,1,2,120
-119.361314167,36.4038074575,197,128,39,6693,378,55,323,114,295,295,112,309,60,0,84,167,0,0,167
-119.75469739,36.3178659067,191,132,41,6270,369,51,317,120,282,282,110,203,40,0,84,114,0,0,108
-120.941007207,36.0650563141,163,121,46,4657,308,45,263,100,222,228,99,335,71,1,90,199,3,3,198
-119.550180787,36.3497464954,194,130,40,6472,374,54,320,121,289,289,111,237,47,0,85,131,0,0,128
-121.229600748,35.9884226515,145,107,47,3953,269,41,228,90,193,199,90,436,98,0,96,281,1,2,281
-120.371763334,36.1684981778,169,133,44,5596,336,34,302,105,241,248,94,236,51,1,93,146,3,3,143
-120.191171957,36.1661780194,177,134,43,5786,348,40,307,111,253,259,100,206,43,0,88,121,1,2,118
-119.175287588,36.3432463462,197,127,38,6862,380,54,325,110,298,298,110,380,75,0,84,207,2,2,207
-119.717851431,36.2258231972,192,132,41,6291,370,51,318,121,283,283,110,197,39,0,84,111,0,0,105
-120.881065496,35.9830226484,162,120,46,4634,305,44,261,98,220,226,98,331,72,0,93,204,2,2,204
-119.357842879,36.2915598291,197,128,39,6667,378,55,323,121,294,294,112,281,54,0,84,152,0,0,149
-120.328518391,36.0814317559,162,133,44,5558,329,28,300,97,240,241,88,278,55,1,85,155,3,3,154
-119.504957498,36.1922398222,195,130,40,6475,375,54,321,122,290,290,112,214,41,0,84,118,0,0,113
-120.172217791,36.0400136889,171,133,43,5704,340,35,305,105,245,252,95,217,45,0,87,127,1,2,123
-119.690211005,36.1297044899,193,132,41,6307,370,52,318,121,284,284,111,191,37,0,84,108,0,0,102
-119.239418835,36.214335695,198,128,39,6782,381,56,325,121,298,298,112,303,60,0,84,166,2,2,165
-120.856424995,35.8670887454,159,118,46,4540,299,43,256,96,216,222,96,348,76,1,93,215,3,3,215
-120.070662675,35.9677606895,172,134,43,5823,343,35,308,106,251,255,95,209,43,0,89,129,1,2,117
-119.367191378,36.1010734373,198,129,40,6620,379,56,323,123,295,295,113,232,45,0,84,127,0,0,122
-119.588898203,36.0327466576,194,132,41,6353,372,53,319,123,287,287,112,183,35,0,83,103,0,0,96
-119.224981636,36.0786114469,199,128,39,6737,381,56,324,123,291,298,113,265,51,0,83,143,2,2,140
-120.904887979,35.7302086746,151,112,46,4248,282,42,240,93,204,210,93,431,85,0,89,247,2,2,247
-120.704538635,35.763068591,159,121,45,4734,304,39,264,104,218,225,94,380,78,1,91,227,3,3,218
-119.731278461,35.9565970377,192,133,41,6201,368,51,316,122,273,281,111,172,33,0,82,98,1,2,89
-119.397781008,36.0002101121,198,130,40,6556,377,56,322,124,292,293,114,210,40,0,84,116,0,0,110
-119.56622223,35.9394978266,195,132,41,6367,373,54,319,123,287,288,113,177,34,0,83,100,0,0,92
-119.179367815,35.9869038851,200,129,39,6759,381,56,325,123,298,298,113,265,51,0,83,143,2,2,140
-120.068483992,35.804928709,175,133,43,5734,344,39,305,110,250,257,99,198,43,0,91,122,1,2,118
-119.010947931,35.9937232594,199,127,38,6941,382,54,328,112,301,301,111,341,65,0,83,181,2,2,181
-120.6324152,35.6614130174,159,118,45,4634,301,42,258,102,218,224,96,405,84,0,91,236,2,2,236
-119.666745771,35.8475270166,193,132,41,6251,369,52,317,123,275,284,112,164,31,0,82,93,2,2,84
-119.319303459,35.9057194427,199,130,40,6606,379,56,323,124,286,296,115,211,40,0,82,114,2,2,107
-120.461151433,35.6558317527,159,124,45,4936,309,35,273,99,222,229,92,365,74,0,90,210,1,2,207
-119.796224349,35.7873803988,188,133,42,6027,361,48,312,120,267,275,109,162,32,0,85,96,1,2,88
-119.903655226,35.7354602685,183,133,43,5894,354,45,309,116,260,268,106,169,34,0,86,100,1,2,93
-120.741220665,35.5547536764,155,112,46,4320,287,44,242,96,208,215,96,395,89,0,95,249,1,2,249
-120.609297327,35.5726232865,156,117,45,4579,295,40,255,95,213,220,94,468,95,1,90,267,3,3,267
-119.180026586,35.8592215073,199,129,39,6720,380,55,324,123,297,297,113,241,45,0,82,129,2,2,123
-119.48941126,35.7950082815,197,131,41,6406,374,55,319,124,281,290,114,172,33,0,83,97,2,2,88
-119.288466385,35.8182601463,199,130,40,6622,379,56,323,124,289,296,115,209,38,0,81,112,2,2,104
-119.616389595,35.7455228383,194,132,41,6237,369,53,316,123,276,284,113,155,30,0,82,89,1,2,78
-119.743817213,35.6902431477,190,133,42,6073,363,50,313,121,270,278,111,148,29,0,85,87,1,2,78
-120.336767612,35.5617814064,154,125,45,5027,305,28,276,87,218,225,86,407,87,0,92,242,1,2,242
-119.446224647,35.6940203261,197,131,41,6396,374,55,319,125,281,290,115,165,31,0,82,92,2,2,82
-119.232782287,35.7360433888,199,130,40,6634,379,56,323,126,296,296,115,200,36,0,81,107,2,2,99
-119.579490754,35.6300025326,194,132,41,6238,369,53,316,124,276,285,114,150,29,0,82,86,2,2,74
-119.871046027,35.5388233255,175,131,43,5759,342,39,303,110,250,258,100,165,33,0,87,98,1,2,92
-119.700582914,35.5574898914,189,132,42,6034,361,50,311,121,268,277,111,142,29,0,87,87,1,2,77
-119.38033206,35.6114233168,197,131,41,6396,374,55,318,125,281,290,115,165,31,0,81,92,2,2,79
-120.805801353,35.313716209,163,95,46,3622,273,70,203,114,212,214,114,528,104,1,89,303,3,3,303
-119.525725371,35.5447206843,195,132,41,6234,369,54,315,124,276,285,114,147,29,0,83,85,2,2,71
-119.189362061,35.6008351539,198,130,40,6616,377,54,322,137,295,295,113,190,34,0,80,103,2,2,89
-119.385061316,35.5143131552,197,131,41,6347,372,55,317,125,280,289,115,159,31,0,82,90,2,2,76
-119.63520549,35.4455763542,189,131,42,5983,359,51,308,121,267,276,111,139,28,0,86,85,1,2,74
-119.242399736,35.4968673365,199,130,40,6505,376,56,319,125,284,294,116,165,31,0,82,93,2,2,80
-119.003902806,35.5372389686,193,129,39,6728,374,49,324,117,292,292,108,226,40,0,80,118,2,2,112
-119.402783636,35.4126315531,196,130,41,6256,370,56,314,126,278,288,116,153,30,0,81,88,2,2,72
-120.498343593,35.1823055363,157,106,46,4150,281,52,229,107,209,216,102,462,97,0,93,277,1,2,273
-119.098722153,35.4579266971,200,130,40,6615,378,57,321,127,289,296,115,175,32,0,80,94,2,2,83
-119.261033722,35.3997562537,199,130,41,6399,374,57,317,126,283,292,117,162,31,0,81,91,2,2,77
-120.598215736,35.0950027281,167,94,46,3665,277,74,203,125,212,219,118,436,87,0,90,257,2,2,246
-118.944305142,35.431455835,199,129,39,6790,380,54,325,122,290,299,113,202,37,0,81,109,2,2,104
-119.389642041,35.3210472293,194,130,41,6175,366,55,311,124,275,284,115,161,31,0,81,91,1,2,76
-119.090945658,35.3658658661,201,129,40,6555,378,58,320,126,287,296,117,177,33,0,80,97,2,2,87
-120.367563674,35.0800614635,158,105,46,4169,282,53,229,108,209,217,102,405,81,0,90,234,1,2,229
-119.252100225,35.3056857931,198,130,41,6329,373,58,314,127,281,291,118,162,32,0,80,92,2,2,75
-120.58002945,35.0048724768,165,91,46,3565,272,74,197,124,208,216,118,417,82,0,89,244,2,2,226
-118.941322166,35.3387460201,203,129,39,6742,382,58,324,126,291,301,117,189,33,0,79,98,2,3,93
-119.381282722,35.2248986037,192,129,41,6082,362,54,307,123,271,280,114,150,32,0,87,94,1,2,77
-119.100879329,35.263357863,201,129,40,6482,377,60,317,128,286,296,119,179,33,0,80,98,2,2,86
-120.389133514,34.9743099689,166,98,46,3887,282,68,214,120,213,221,114,356,73,0,91,216,1,2,189
-119.21005656,35.2152321624,199,129,41,6297,372,60,312,128,282,291,119,168,33,0,81,95,2,2,78
-120.496158444,34.9273980827,166,91,46,3574,273,76,197,124,209,217,119,366,70,0,88,209,2,2,196
-118.891929119,35.255506532,203,129,39,6713,382,59,323,138,292,301,118,209,35,0,76,105,4,4,98
-119.339538039,35.1402059786,192,128,42,6036,361,56,305,123,271,280,115,177,37,0,85,107,1,2,89
-119.065096278,35.1669412362,202,129,40,6445,377,61,315,129,287,296,120,191,35,0,79,103,2,3,93
-120.310971151,34.8924863125,166,98,45,3898,282,68,213,121,214,222,115,351,67,0,88,199,1,2,181
-118.910467032,35.1579731737,203,128,40,6577,380,61,318,145,289,299,119,225,37,1,76,111,4,5,105
-119.198745974,35.0887576593,197,128,41,6191,368,60,308,127,278,288,118,206,38,0,78,111,2,4,95
-119.01666494,35.07801998,199,127,41,6324,372,60,311,135,282,292,119,229,39,1,77,117,4,5,104
-119.598780658,34.9493872848,151,122,43,5307,305,26,278,90,219,228,83,222,45,1,85,131,3,5,107
-120.442403455,34.7713760044,159,82,46,3265,257,77,179,121,198,206,117,336,68,0,91,203,1,2,181
-118.869999799,35.0586106524,198,128,40,6493,373,57,315,143,283,293,116,241,41,1,76,122,4,7,108
-120.53458189,34.6828606635,160,71,46,2839,245,89,155,127,193,200,124,311,67,0,93,196,1,2,165
-120.36532163,34.6247629911,157,76,45,3069,248,81,167,121,193,201,118,421,86,0,92,255,1,2,226
-120.195305098,34.6228987862,163,86,45,3495,266,77,189,122,205,213,118,414,88,0,94,257,1,2,237
-120.070887174,34.6280998994,162,95,45,3901,277,66,210,117,210,218,112,398,89,0,97,264,1,2,228
-119.363937848,34.3184118264,178,91,43,4097,294,84,210,131,231,238,127,478,107,0,99,322,2,2,278
-118.938894412,34.4007813956,188,108,43,4952,325,75,250,131,250,260,125,344,76,0,98,225,1,2,200
-119.240395581,34.2476892339,184,87,43,3975,296,93,202,138,233,243,135,424,95,0,99,284,1,2,249
-118.990080954,34.2788329626,183,99,43,4497,309,80,228,131,239,249,127,379,85,0,99,251,1,2,222
-119.147731115,34.1576015713,184,84,43,3810,290,97,193,139,230,239,136,398,95,0,100,267,1,2,246
-118.883954137,34.1484715442,166,93,43,4215,284,69,214,117,218,228,113,485,114,0,100,320,1,2,300
-116.253180449,33.7759747146,232,134,39,6943,414,79,335,144,284,332,141,107,19,0,61,51,2,25,51
-116.175386939,33.6955820106,236,134,40,6938,418,82,335,145,287,336,144,87,16,0,63,43,1,21,43
-116.129992998,33.6110616581,237,134,40,6891,419,85,334,147,289,337,147,83,16,0,64,42,1,19,42
-115.985626549,33.5459456438,238,135,40,6991,421,84,336,150,290,339,146,80,13,1,55,35,3,24,35
-116.127980437,33.5177354711,234,134,40,6786,414,83,331,145,284,333,145,79,15,0,66,42,1,18,42
-114.504385685,33.7213754525,251,130,37,7760,435,84,350,358,316,358,147,99,19,1,61,46,3,46,37
-116.040520137,33.4381856068,240,135,40,6845,421,89,332,151,291,339,151,73,14,0,64,38,1,18,38
-115.807073432,33.4707409968,244,135,39,7070,428,89,338,151,297,345,151,71,11,0,55,31,2,22,31
-114.685746783,33.6123476518,250,131,37,7652,435,86,349,357,314,357,148,92,18,1,60,42,3,42,33
-114.533663682,33.6120450267,252,130,37,7708,436,86,349,359,317,359,148,107,19,1,56,46,3,46,38
-115.965208267,33.3547992384,240,135,40,6803,421,89,331,151,290,339,151,71,13,0,61,36,1,18,36
-115.701655992,33.3592684289,247,135,39,7077,432,93,338,154,301,349,154,66,11,0,57,30,1,20,30
-114.662444253,33.507453432,252,131,37,7635,436,88,348,359,316,359,150,96,17,1,57,41,3,41,34
-115.873058657,33.2787399509,243,135,40,6859,424,91,333,153,293,342,153,67,12,0,59,33,1,18,33
-115.569369626,33.325131833,247,135,39,7129,431,92,340,153,301,349,153,70,11,0,56,30,1,23,30
-115.832847109,33.1926903457,243,136,40,6832,424,92,332,154,293,342,154,64,11,0,59,31,1,17,31
-115.545457851,33.2367652926,249,135,39,7089,433,94,338,156,303,351,156,64,10,0,55,28,1,20,28
-116.017764546,33.1072598313,232,135,41,6500,409,85,323,147,278,327,147,88,15,1,59,43,3,22,43
-115.645752771,33.1595053492,247,136,40,6963,430,94,336,156,299,347,156,62,10,0,58,29,1,19,29
-115.413831521,33.1801464963,246,135,39,7156,431,90,340,152,301,349,152,67,10,0,59,27,0,24,27
-115.782796152,33.109182503,243,136,40,6809,424,92,332,154,293,341,154,66,11,0,59,32,1,17,32
-115.513509224,33.1187605192,248,136,40,7043,432,94,338,156,302,350,156,61,10,0,60,28,0,19,28
-115.655031436,33.0653425029,245,136,40,6907,428,93,334,155,297,345,155,63,11,0,59,30,1,18,30
-115.362014984,33.0968354349,248,135,39,7150,432,92,340,153,303,350,153,65,9,0,57,26,0,23,26
-115.511868418,33.0265213467,247,136,40,6996,431,94,337,155,300,348,155,60,10,0,60,28,0,19,28
-115.628640099,32.9776639006,243,136,40,6850,425,91,333,153,294,342,153,62,11,0,59,30,1,17,30
-115.328027843,33.0104514142,248,135,39,7140,432,92,340,154,303,350,154,65,9,0,58,26,0,23,26
-115.500870259,32.9350686282,246,136,40,6954,429,93,336,155,299,347,155,58,9,0,59,26,0,19,26
-115.727642052,32.8746289546,239,137,41,6682,419,89,329,151,287,336,151,76,12,0,57,35,1,22,35
-115.611713366,32.8880519646,243,137,40,6847,425,92,333,154,294,342,154,65,10,0,58,30,1,19,30
-115.302333272,32.9226362414,249,136,40,7112,433,93,339,155,303,350,155,64,9,0,58,27,0,22,27
-115.429917691,32.8539899165,247,136,40,6990,430,93,337,155,300,348,155,63,9,0,60,27,0,20,27
-115.727963828,32.781970536,238,137,41,6637,418,89,328,152,286,335,152,88,14,0,57,41,2,24,41
-115.54189912,32.8079245311,243,137,41,6850,425,91,333,154,294,342,154,69,11,0,59,32,1,21,32
-115.302205215,32.8301496155,248,136,40,7070,432,93,339,155,302,349,155,63,9,0,61,27,0,21,27
-115.41385001,32.7614800378,246,137,40,6988,429,92,337,154,299,346,154,67,10,0,58,28,0,22,28
-115.685708146,32.6965105142,238,137,41,6646,418,89,328,151,286,335,151,94,15,0,58,43,2,26,43
-115.53494071,32.7168380151,243,137,41,6856,425,91,334,153,294,342,153,76,11,0,59,33,1,24,33
-115.285428229,32.7407867699,248,136,40,7073,431,93,339,155,302,349,155,63,10,0,61,26,0,21,26
-115.391791115,32.6724693369,245,137,40,6961,428,92,336,154,298,345,154,70,11,0,59,29,1,23,29
