Longitude,Latitude,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
-117.6782787693766,33.57242802573,186.0,95,43,4299.0,305.0,84.0,221.0,136.0,237.0,249.0,131.0,279.0,61.0,1.0,93.0,175.0,3.0,4.0,163.0
-120.94083426649995,38.80121140835653,167.0,122,39,6433.0,347.0,34.0,312.0,83.0,259.0,259.0,83.0,797.0,166.0,2.0,85.0,477.0,9.0,9.0,477.0
-122.73710586605772,38.50594079305558,149.0,97,42,4356.0,275.0,48.0,226.0,88.0,207.0,207.0,88.0,1076.0,224.0,1.0,88.0,644.0,9.0,9.0,644.0
-118.74523612967067,34.47180093672701,175.0,117,42,5425.0,325.0,52.0,272.0,112.0,244.0,254.0,106.0,353.0,76.0,0.0,93.0,222.0,2.0,4.0,187.0
-119.09904661088981,36.22943191754503,200.0,127,38,6928.0,383.0,56.0,327.0,123.0,302.0,302.0,112.0,349.0,66.0,0.0,83.0,185.0,2.0,2.0,183.0
-117.12078281673517,32.879101627644815,181.0,97,44,4100.0,300.0,82.0,217.0,137.0,228.0,242.0,130.0,312.0,59.0,1.0,86.0,170.0,4.0,5.0,164.0
-120.32532350453404,37.26316532807271,185.0,126,41,5990.0,357.0,52.0,305.0,106.0,271.0,271.0,106.0,365.0,68.0,1.0,84.0,198.0,3.0,3.0,198.0
-123.77933214103828,39.23493236653474,139.0,58,40,2981.0,220.0,76.0,143.0,101.0,175.0,182.0,101.0,1150.0,215.0,2.0,83.0,634.0,15.0,25.0,634.0
-122.95001693917419,38.70389995671916,151.0,92,42,4296.0,275.0,54.0,220.0,92.0,205.0,210.0,92.0,1067.0,245.0,1.0,92.0,693.0,9.0,10.0,693.0
-123.454424074384,39.042427223352114,140.0,71,40,3561.0,239.0,63.0,175.0,93.0,184.0,190.0,93.0,960.0,196.0,2.0,86.0,568.0,11.0,16.0,568.0
-118.82655128415917,34.217570487729,172.0,102,43,4614.0,301.0,66.0,234.0,119.0,230.0,240.0,114.0,498.0,108.0,0.0,96.0,315.0,1.0,4.0,285.0
-122.61317067844374,40.261253958127746,159.0,121,37,6944.0,350.0,24.0,325.0,69.0,260.0,260.0,69.0,726.0,148.0,3.0,80.0,419.0,18.0,18.0,419.0
-122.16490356169915,39.32913964468341,177.0,122,39,6443.0,358.0,45.0,313.0,91.0,268.0,268.0,91.0,475.0,93.0,1.0,83.0,268.0,5.0,5.0,268.0
-121.74576346375768,39.26017354020067,180.0,123,38,6559.0,363.0,46.0,317.0,93.0,272.0,272.0,93.0,501.0,104.0,1.0,87.0,301.0,3.0,3.0,301.0
-119.38664432499161,36.48938508869927,196.0,128,39,6672.0,378.0,55.0,323.0,111.0,294.0,294.0,111.0,317.0,63.0,0.0,85.0,174.0,0.0,0.0,174.0
-122.48194359503783,38.515515843948144,155.0,105,42,4739.0,294.0,46.0,247.0,89.0,219.0,219.0,89.0,721.0,167.0,1.0,94.0,465.0,5.0,5.0,465.0
-115.53072771207549,33.72232535301594,208.0,133,39,7233.0,392.0,52.0,340.0,295.0,265.0,311.0,112.0,82.0,14.0,1.0,58.0,35.0,3.0,35.0,31.0
-119.84687436985287,36.89807615518453,189.0,128,40,6339.0,367.0,52.0,315.0,117.0,281.0,281.0,107.0,332.0,62.0,0.0,83.0,179.0,1.0,1.0,178.0
-121.82297708619079,39.17223655906955,170.0,123,39,6383.0,351.0,38.0,312.0,85.0,260.0,260.0,85.0,562.0,110.0,1.0,84.0,324.0,4.0,4.0,324.0
-119.16135645316122,35.31411997140333,200.0,129,40,6472.0,376.0,59.0,317.0,127.0,285.0,295.0,118.0,172.0,33.0,0.0,80.0,96.0,2.0,2.0,83.0
-119.26742058770712,35.01844601043082,183.0,126,42,5934.0,349.0,49.0,299.0,116.0,261.0,270.0,108.0,237.0,44.0,1.0,78.0,126.0,4.0,5.0,107.0
-121.76852242677707,39.73446032976617,176.0,122,37,7049.0,368.0,38.0,330.0,84.0,277.0,277.0,84.0,833.0,173.0,1.0,83.0,488.0,8.0,8.0,488.0
-121.81318405660774,38.34684464405024,168.0,117,43,5152.0,321.0,49.0,272.0,96.0,237.0,237.0,96.0,493.0,107.0,0.0,91.0,301.0,2.0,2.0,301.0
-121.2607237656007,38.14476311211328,174.0,122,42,5445.0,335.0,50.0,285.0,99.0,248.0,248.0,99.0,433.0,87.0,1.0,85.0,247.0,3.0,3.0,247.0
-119.19643979328916,36.29852891422491,198.0,127,39,6851.0,381.0,55.0,325.0,116.0,299.0,299.0,111.0,353.0,69.0,0.0,84.0,191.0,2.0,2.0,191.0
-116.88728020788618,33.668492307563625,167.0,128,42,5847.0,328.0,31.0,297.0,98.0,206.0,252.0,91.0,466.0,87.0,2.0,79.0,254.0,16.0,33.0,247.0
-120.32780326116087,37.86193212129659,159.0,122,39,6232.0,333.0,26.0,307.0,78.0,249.0,249.0,78.0,731.0,137.0,1.0,80.0,392.0,6.0,6.0,392.0
-118.40061238901355,34.42804988213841,172.0,121,42,5711.0,328.0,43.0,285.0,107.0,245.0,256.0,99.0,346.0,72.0,1.0,88.0,210.0,3.0,7.0,174.0
-120.64409347135577,37.6781762338759,180.0,124,41,5807.0,348.0,50.0,297.0,102.0,257.0,262.0,102.0,444.0,88.0,1.0,85.0,251.0,5.0,5.0,251.0
-117.21105765735633,33.989024010622586,172.0,126,42,5970.0,335.0,35.0,300.0,104.0,248.0,260.0,95.0,520.0,106.0,2.0,87.0,312.0,11.0,16.0,285.0
-118.16637033844518,34.016106582941845,196.0,112,43,5041.0,336.0,77.0,258.0,138.0,258.0,270.0,131.0,424.0,96.0,0.0,95.0,271.0,2.0,4.0,252.0
-117.41665491523258,34.23097874138221,169.0,128,41,6254.0,337.0,27.0,309.0,97.0,249.0,260.0,87.0,531.0,113.0,2.0,90.0,330.0,8.0,13.0,292.0
-119.62856023563798,36.92748522156373,184.0,127,39,6544.0,364.0,45.0,319.0,107.0,280.0,280.0,100.0,474.0,88.0,1.0,82.0,252.0,3.0,3.0,249.0
-122.40750323964201,40.10498491354024,167.0,122,36,7051.0,360.0,31.0,329.0,75.0,270.0,270.0,75.0,642.0,130.0,3.0,81.0,369.0,12.0,12.0,369.0
-122.68223929864729,40.23132639819324,151.0,121,37,6777.0,339.0,19.0,320.0,63.0,250.0,250.0,63.0,707.0,142.0,3.0,79.0,401.0,17.0,17.0,401.0
-119.12956673229816,35.56826910946144,197.0,130,40,6636.0,377.0,54.0,322.0,140.0,294.0,294.0,113.0,188.0,34.0,0.0,80.0,101.0,2.0,2.0,88.0
-120.5733261137703,37.53350120902847,180.0,125,41,5808.0,349.0,50.0,298.0,103.0,260.0,263.0,103.0,398.0,80.0,0.0,87.0,229.0,2.0,2.0,229.0
-121.2952422580348,38.58852139341118,177.0,123,41,5937.0,348.0,49.0,299.0,97.0,260.0,260.0,97.0,510.0,104.0,1.0,85.0,296.0,5.0,5.0,296.0
-119.10451017719342,36.18725946642917,200.0,127,38,6914.0,383.0,56.0,327.0,120.0,301.0,301.0,112.0,346.0,66.0,0.0,83.0,184.0,2.0,2.0,184.0
-122.34582712553282,40.186568851429755,168.0,122,36,7161.0,363.0,30.0,332.0,75.0,273.0,273.0,75.0,695.0,143.0,3.0,83.0,408.0,13.0,13.0,408.0
-123.43622550603406,39.065518359614074,140.0,71,40,3561.0,239.0,63.0,175.0,93.0,184.0,190.0,93.0,960.0,196.0,2.0,86.0,568.0,11.0,16.0,568.0
-117.29686862647678,33.33842802383492,189.0,101,43,4463.0,315.0,83.0,232.0,138.0,241.0,255.0,132.0,278.0,58.0,1.0,90.0,168.0,4.0,6.0,157.0
-122.1720065266752,39.22701131970758,176.0,122,39,6309.0,354.0,45.0,309.0,91.0,264.0,264.0,91.0,472.0,94.0,1.0,85.0,270.0,5.0,5.0,270.0
-124.13025046002754,40.82131773236304,138.0,63,40,3326.0,229.0,72.0,157.0,97.0,187.0,187.0,97.0,1135.0,216.0,4.0,77.0,608.0,22.0,22.0,608.0
-122.14339628535622,40.0904375831494,176.0,122,36,7268.0,371.0,36.0,335.0,81.0,281.0,281.0,81.0,675.0,134.0,3.0,80.0,386.0,12.0,12.0,386.0
-123.78171278965594,39.48530508438527,141.0,70,40,3566.0,240.0,67.0,173.0,95.0,185.0,192.0,95.0,1304.0,245.0,2.0,80.0,706.0,16.0,27.0,706.0
-121.22875204067405,39.069864314985345,166.0,123,39,6468.0,347.0,33.0,314.0,80.0,258.0,258.0,80.0,869.0,166.0,2.0,81.0,471.0,10.0,10.0,471.0
-117.72919494690765,34.03788798539436,192.0,119,42,5531.0,343.0,63.0,279.0,126.0,261.0,273.0,121.0,408.0,94.0,1.0,97.0,260.0,3.0,3.0,256.0
-120.55920070722797,37.97156527303188,162.0,123,40,6057.0,335.0,31.0,303.0,83.0,249.0,249.0,83.0,757.0,166.0,1.0,89.0,469.0,6.0,6.0,469.0
-122.99479251463472,37.99846626926294,142.0,60,43,2621.0,216.0,78.0,138.0,105.0,172.0,177.0,105.0,935.0,208.0,1.0,92.0,588.0,8.0,9.0,588.0
-122.21907463938369,40.22548370941948,171.0,122,36,7300.0,368.0,31.0,336.0,77.0,278.0,278.0,77.0,761.0,151.0,3.0,81.0,436.0,14.0,14.0,436.0
-117.31486215870093,33.15623672661648,187.0,90,43,3985.0,300.0,92.0,207.0,142.0,232.0,246.0,137.0,302.0,58.0,1.0,86.0,171.0,4.0,5.0,162.0
-119.37273311965889,35.98732026798691,198.0,130,40,6587.0,378.0,56.0,322.0,124.0,285.0,295.0,114.0,213.0,41.0,0.0,83.0,117.0,2.0,2.0,110.0
-120.27014586974303,37.61805260319334,174.0,123,40,6157.0,347.0,41.0,306.0,94.0,263.0,263.0,94.0,571.0,112.0,1.0,86.0,325.0,3.0,3.0,325.0
-121.17296436924545,38.6012884316167,176.0,123,40,6034.0,349.0,47.0,302.0,95.0,261.0,261.0,95.0,586.0,117.0,2.0,83.0,335.0,6.0,6.0,335.0
-121.1719429272868,38.58834538911671,176.0,123,40,6034.0,349.0,47.0,302.0,95.0,261.0,261.0,95.0,586.0,117.0,2.0,83.0,335.0,6.0,6.0,335.0
-122.17672395586897,39.37964919617371,177.0,122,38,6521.0,359.0,44.0,315.0,90.0,269.0,269.0,90.0,482.0,95.0,1.0,82.0,271.0,7.0,7.0,271.0
-117.72152086612013,33.755479500216396,181.0,108,43,4858.0,316.0,66.0,249.0,125.0,240.0,253.0,119.0,358.0,77.0,1.0,93.0,227.0,3.0,5.0,199.0
-118.96109634436523,34.15510417335121,172.0,90,43,4078.0,286.0,78.0,207.0,124.0,222.0,231.0,121.0,463.0,105.0,0.0,98.0,301.0,1.0,2.0,272.0
-122.5486719803598,38.2353471475239,153.0,92,43,3961.0,269.0,58.0,210.0,97.0,205.0,205.0,97.0,737.0,161.0,1.0,90.0,448.0,6.0,6.0,448.0
-117.78122938440083,33.82034512216118,188.0,109,43,4925.0,324.0,71.0,253.0,131.0,248.0,260.0,124.0,366.0,78.0,1.0,92.0,230.0,4.0,5.0,203.0
-121.4331482941404,38.81762965486838,178.0,123,40,6101.0,353.0,48.0,304.0,96.0,263.0,263.0,96.0,538.0,111.0,1.0,86.0,316.0,5.0,5.0,316.0
-120.8256047518534,37.48221923814066,177.0,125,43,5468.0,339.0,50.0,289.0,104.0,247.0,253.0,102.0,321.0,62.0,1.0,83.0,173.0,4.0,5.0,173.0
-121.77353737848142,39.7342743589917,176.0,122,37,7049.0,368.0,38.0,330.0,84.0,277.0,277.0,84.0,833.0,173.0,1.0,83.0,488.0,8.0,8.0,488.0
-120.3720280314529,37.89848842940445,158.0,122,39,6216.0,333.0,26.0,307.0,78.0,249.0,249.0,78.0,837.0,174.0,1.0,86.0,494.0,6.0,6.0,494.0
-116.87553762138528,32.69611792857553,175.0,105,45,4361.0,304.0,70.0,234.0,129.0,226.0,240.0,121.0,345.0,66.0,1.0,87.0,189.0,5.0,8.0,185.0
-121.1661886887657,38.625987663887116,176.0,123,40,6112.0,350.0,46.0,304.0,94.0,262.0,262.0,94.0,611.0,118.0,2.0,82.0,340.0,6.0,6.0,340.0
-120.45803853243208,37.760288149860536,169.0,123,40,6064.0,341.0,37.0,303.0,89.0,256.0,256.0,89.0,693.0,152.0,1.0,90.0,433.0,5.0,5.0,433.0
-122.44704475759556,38.26875484060976,157.0,99,43,4249.0,282.0,56.0,225.0,96.0,212.0,213.0,96.0,654.0,147.0,1.0,93.0,412.0,5.0,5.0,412.0
-119.74873341976792,36.985205690637635,190.0,127,39,6502.0,370.0,51.0,318.0,117.0,285.0,285.0,107.0,380.0,72.0,0.0,85.0,207.0,1.0,1.0,204.0
-121.185761506473,38.646017366950964,177.0,123,40,6084.0,351.0,47.0,303.0,96.0,263.0,263.0,96.0,564.0,112.0,2.0,83.0,321.0,6.0,6.0,321.0
-122.79621744436909,38.358637904867045,149.0,86,43,3829.0,260.0,59.0,200.0,95.0,200.0,200.0,95.0,869.0,203.0,1.0,94.0,573.0,7.0,7.0,573.0
-121.73162135798385,39.346747705075316,180.0,123,38,6661.0,365.0,45.0,319.0,92.0,274.0,274.0,92.0,560.0,113.0,1.0,84.0,327.0,5.0,5.0,327.0
-120.07464080564118,36.98077253945215,187.0,128,41,6158.0,363.0,52.0,311.0,114.0,276.0,276.0,107.0,312.0,57.0,0.0,83.0,168.0,2.0,2.0,167.0
-120.5838942156241,37.873770849010356,170.0,123,41,5940.0,340.0,40.0,300.0,91.0,255.0,255.0,91.0,574.0,107.0,1.0,81.0,305.0,5.0,5.0,305.0
-122.09731744862121,38.72972764232919,163.0,118,41,5535.0,324.0,40.0,283.0,87.0,238.0,238.0,87.0,530.0,116.0,1.0,91.0,325.0,5.0,5.0,325.0
-119.18934668008133,34.21603611849739,185.0,89,43,4036.0,298.0,92.0,205.0,138.0,234.0,244.0,134.0,409.0,95.0,0.0,99.0,276.0,1.0,2.0,247.0
-120.1872025913476,37.50139878418774,168.0,124,40,6176.0,342.0,35.0,306.0,96.0,258.0,258.0,88.0,602.0,106.0,1.0,81.0,309.0,4.0,4.0,308.0
-117.54837322785396,34.15766165594735,180.0,125,42,5965.0,341.0,43.0,298.0,112.0,255.0,267.0,103.0,528.0,113.0,2.0,92.0,338.0,6.0,9.0,294.0
-117.72562253072789,33.92819825105759,183.0,116,43,5307.0,328.0,58.0,270.0,116.0,248.0,260.0,114.0,451.0,107.0,1.0,98.0,294.0,3.0,4.0,292.0
-117.0388962389344,32.92976400560218,180.0,104,44,4384.0,308.0,74.0,233.0,139.0,231.0,246.0,125.0,348.0,65.0,1.0,85.0,189.0,4.0,7.0,179.0
-122.35254971397326,40.18974483598423,168.0,122,36,7161.0,363.0,30.0,332.0,75.0,273.0,273.0,75.0,695.0,143.0,3.0,83.0,408.0,13.0,13.0,408.0
-120.44351285462776,37.83032019869787,167.0,123,40,6090.0,340.0,36.0,304.0,88.0,255.0,255.0,88.0,713.0,158.0,1.0,91.0,447.0,5.0,5.0,447.0
-117.57160711841826,33.54087247827329,184.0,97,43,4392.0,306.0,80.0,226.0,133.0,236.0,249.0,128.0,289.0,60.0,1.0,91.0,178.0,3.0,5.0,160.0
-118.8238394294098,35.40684984942406,193.0,129,39,6863.0,375.0,48.0,326.0,135.0,284.0,293.0,106.0,249.0,44.0,1.0,76.0,129.0,5.0,5.0,113.0
-121.12096130833423,38.81341263173969,171.0,122,39,6308.0,350.0,40.0,309.0,88.0,261.0,261.0,88.0,729.0,144.0,2.0,83.0,413.0,8.0,8.0,413.0
-121.66209348008908,39.352461963496026,180.0,123,38,6688.0,366.0,45.0,320.0,92.0,275.0,275.0,92.0,619.0,127.0,1.0,84.0,365.0,5.0,5.0,365.0
-119.03888182086382,35.94908930131777,198.0,128,38,6924.0,381.0,53.0,328.0,117.0,300.0,300.0,110.0,338.0,64.0,0.0,83.0,179.0,2.0,2.0,179.0
-119.48291221763859,37.0856618468145,164.0,125,38,6742.0,346.0,24.0,322.0,89.0,264.0,264.0,79.0,665.0,123.0,1.0,80.0,352.0,4.0,4.0,338.0
-117.37028550108262,33.90913881141885,182.0,122,42,5674.0,336.0,49.0,286.0,116.0,252.0,265.0,108.0,431.0,89.0,2.0,88.0,262.0,7.0,10.0,225.0
-122.38979791641556,39.55615598580971,167.0,121,38,6517.0,350.0,36.0,313.0,81.0,260.0,260.0,81.0,528.0,113.0,1.0,86.0,314.0,7.0,7.0,314.0
-120.49299635529081,38.18582581570365,148.0,122,39,6273.0,323.0,15.0,308.0,66.0,239.0,239.0,66.0,868.0,168.0,2.0,79.0,475.0,10.0,10.0,475.0
-121.8112528964521,38.975853663578214,177.0,123,40,6141.0,352.0,47.0,305.0,94.0,262.0,262.0,94.0,456.0,91.0,1.0,85.0,266.0,3.0,3.0,266.0
-119.26071841877433,35.11251795410545,196.0,127,41,6091.0,365.0,59.0,305.0,126.0,275.0,284.0,118.0,192.0,37.0,0.0,80.0,106.0,1.0,2.0,87.0
-120.90790293543748,38.785161539090275,159.0,122,39,6391.0,337.0,26.0,311.0,75.0,250.0,250.0,75.0,891.0,179.0,2.0,83.0,516.0,9.0,9.0,516.0
-121.21351312743555,38.57939687158903,177.0,123,40,5955.0,348.0,48.0,300.0,96.0,260.0,260.0,96.0,546.0,110.0,1.0,84.0,314.0,5.0,5.0,314.0
-122.45122304807356,39.61956312414464,164.0,121,38,6509.0,346.0,33.0,313.0,78.0,257.0,257.0,78.0,539.0,115.0,1.0,86.0,320.0,8.0,8.0,320.0
-120.69282534195946,38.08098761570257,154.0,123,40,5950.0,325.0,24.0,300.0,75.0,239.0,239.0,75.0,734.0,145.0,1.0,83.0,415.0,6.0,6.0,415.0
-119.21796187629461,35.98401159116431,199.0,129,39,6716.0,380.0,56.0,324.0,123.0,289.0,298.0,114.0,248.0,48.0,0.0,83.0,134.0,2.0,2.0,130.0
-119.77454812894594,34.41074585760057,178.0,90,44,3822.0,288.0,87.0,201.0,134.0,224.0,233.0,129.0,515.0,116.0,0.0,99.0,348.0,1.0,2.0,305.0
-122.29981015198794,40.321979884125454,167.0,122,36,7284.0,364.0,28.0,336.0,73.0,274.0,274.0,73.0,771.0,149.0,3.0,77.0,426.0,16.0,16.0,426.0
-118.35443287155955,34.213450494698456,184.0,116,43,5297.0,329.0,60.0,268.0,122.0,250.0,261.0,116.0,420.0,89.0,0.0,91.0,264.0,3.0,6.0,226.0
-118.0527164559056,33.81841888410659,194.0,102,43,4549.0,321.0,86.0,235.0,142.0,249.0,261.0,136.0,323.0,76.0,0.0,98.0,211.0,1.0,2.0,199.0
-122.42799553501916,39.57088514763074,164.0,121,38,6464.0,345.0,33.0,311.0,78.0,256.0,256.0,78.0,538.0,116.0,1.0,86.0,321.0,7.0,7.0,321.0
-121.0061413709802,38.60737867143564,170.0,122,40,6155.0,345.0,39.0,305.0,88.0,257.0,257.0,88.0,720.0,138.0,2.0,81.0,398.0,8.0,8.0,398.0
-122.18694776624972,39.82720554343234,175.0,122,37,6960.0,366.0,39.0,327.0,84.0,276.0,276.0,84.0,570.0,117.0,2.0,83.0,332.0,10.0,10.0,332.0
-117.2576257432116,34.13686612256555,194.0,129,41,6311.0,363.0,51.0,312.0,122.0,274.0,286.0,112.0,496.0,101.0,2.0,87.0,298.0,9.0,14.0,265.0
-122.87122714957661,38.42608005091147,152.0,88,43,3944.0,266.0,60.0,205.0,97.0,205.0,205.0,97.0,931.0,217.0,1.0,93.0,612.0,7.0,7.0,612.0
-116.86165016324927,33.073245841350925,174.0,117,44,4951.0,317.0,55.0,262.0,129.0,233.0,247.0,111.0,469.0,87.0,3.0,84.0,256.0,10.0,17.0,240.0
-122.36900401313174,39.811704882530485,169.0,121,37,6819.0,357.0,35.0,322.0,80.0,267.0,267.0,80.0,540.0,111.0,2.0,82.0,309.0,9.0,9.0,309.0
-121.49989316293417,38.84550777340257,178.0,123,40,6130.0,353.0,49.0,305.0,96.0,264.0,264.0,96.0,535.0,111.0,1.0,86.0,317.0,5.0,5.0,317.0
-118.59174991405786,34.45881410912956,181.0,119,42,5591.0,334.0,54.0,279.0,116.0,252.0,262.0,110.0,324.0,70.0,0.0,93.0,205.0,1.0,4.0,173.0
-121.38865282013565,39.15874223110519,179.0,123,38,6535.0,362.0,46.0,316.0,93.0,272.0,272.0,93.0,707.0,141.0,1.0,84.0,401.0,5.0,5.0,401.0
-122.16188978515795,39.833521719794135,176.0,122,37,7029.0,368.0,39.0,329.0,84.0,278.0,278.0,84.0,606.0,125.0,2.0,83.0,355.0,10.0,10.0,355.0
-119.49981973259062,37.03822056293782,164.0,125,39,6689.0,346.0,24.0,321.0,107.0,263.0,263.0,80.0,640.0,114.0,1.0,79.0,333.0,4.0,4.0,309.0
-122.2110981471999,39.93206242652431,174.0,122,36,7052.0,366.0,37.0,329.0,82.0,276.0,276.0,82.0,605.0,124.0,2.0,83.0,353.0,10.0,10.0,353.0
-120.34825474228887,37.39337210240396,182.0,125,41,5985.0,354.0,50.0,303.0,103.0,266.0,268.0,103.0,422.0,84.0,0.0,89.0,244.0,2.0,2.0,244.0
-119.85297097468968,36.87800607240045,189.0,128,40,6339.0,367.0,52.0,315.0,117.0,281.0,281.0,107.0,332.0,62.0,0.0,83.0,179.0,1.0,1.0,178.0
-122.05128257192192,39.72673728084284,178.0,122,37,6950.0,368.0,41.0,327.0,87.0,277.0,277.0,87.0,597.0,125.0,1.0,84.0,356.0,9.0,9.0,356.0
